station_id,model,missing_rate,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,random_forest,0.3,T,T,RMSE,0.6788529926107103,0.6807793138668307,0.020126679339807812,0.6709585528348421,0.6870901432657593,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.3,T,T,skill,0.3113129990502542,0.31839394846394403,0.027083213099005948,0.29890968107408356,0.32203762448522194,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.3,T+F+L,T,MAE,0.4949386310794184,0.500495848674738,0.01384729823144832,0.4888122347933435,0.5007792999836552,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.3,T+F+L,T,RMSE,0.6174747170540487,0.6176381787328258,0.018562351914459378,0.6096299873332202,0.6254919106526519,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.3,T+F+L,T,skill,0.3717779651722134,0.3768317460704723,0.02427284601556209,0.3612932777762591,0.3806461979578727,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T,T,MAE,0.5406294054793667,0.5391263081943606,0.012015116911176914,0.5359136960296824,0.5458033327565703,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T,T,RMSE,0.6771174976121911,0.6774003744860627,0.01461908417095047,0.6708591059142968,0.6831228471467047,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T,T,skill,0.31528973501784874,0.3134516475910372,0.016384739636699303,0.3087735460480861,0.3224082019547267,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T+F+L,T,MAE,0.4914183202070556,0.4912297033878372,0.009244821565484108,0.4872966003330483,0.49555634684314037,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T+F+L,T,RMSE,0.614700290855134,0.6133835652481845,0.012459509277398759,0.6093975907114831,0.6197613916750664,20,percentile bootstrap over scenario_id (1000 replicates),
B1,random_forest,0.5,T+F+L,T,skill,0.377590436165569,0.3773659600298875,0.014223116169915808,0.37169228041496216,0.38394564317317087,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T,T,MAE,0.5339813577586954,0.5287752254442735,0.03576584337866584,0.519566248078238,0.549956107130105,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T,T,RMSE,0.6655333184459831,0.6683630648895209,0.03906215273185101,0.650000399860994,0.6819631127177147,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T,T,skill,0.32008519187602896,0.3159719545568348,0.039435530366948746,0.30184115835381253,0.33653428648109757,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T+F+L,T,MAE,0.4968174196373332,0.49722977768291127,0.03865635701823137,0.4808764225799929,0.5134221904142334,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T+F+L,T,RMSE,0.6186911333360651,0.6220882297803552,0.045738072094021684,0.5985796169337841,0.6390751946121535,20,percentile bootstrap over scenario_id (1000 replicates),
B1,xgboost,0.1,T+F+L,T,skill,0.3670958699885491,0.36901898744099504,0.04884404679945885,0.34750559979941215,0.38765776308653105,20,percentile bootstrap over scenario_id (1000 replicates),
