scenario_id,model,mask_type,mask_seed,stations,variables,protocol,horizon_bin,horizon_order,minimum_horizon_days,maximum_horizon_days,hidden_cells,MAE,RMSE,climatology_MAE,skill
BLK1-P3-T-D090-test-R0104,causal_gru,block,104,P3,T,online_causal,1,1,1,1,1,1.910569190979004,1.910569190979004,2.9499998092651367,0.3523493849123541
BLK1-P3-T-D090-test-R0104,causal_gru,block,104,P3,T,online_causal,2-3,2,2,3,2,1.9704370498657227,1.9704422745002061,3.075000286102295,0.35920752307852866
BLK1-P3-T-D090-test-R0104,causal_gru,block,104,P3,T,online_causal,4-7,3,4,7,4,1.4387991428375244,1.473891285761781,3.1000003814697266,0.5358713013592011
BLK1-P3-T-D090-test-R0104,causal_gru,block,104,P3,T,online_causal,8-30,4,8,30,23,2.373795799587084,2.638341892145648,2.458695701930834,0.03453046356126033
BLK1-P3-T-D090-test-R0104,causal_gru,block,104,P3,T,online_causal,31-90,5,31,90,60,3.6563162167867023,3.677373788380394,2.1016666412353517,-0.7397222494988707
BLK1-P3-T-D090-test-R0105,climatology,block,105,P3,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,0.10000038146972656,0.0
BLK1-P3-T-D090-test-R0105,climatology,block,105,P3,T,online_causal,2-3,2,2,3,2,0.3249998092651367,0.3259598276888668,0.3249998092651367,0.0
BLK1-P3-T-D090-test-R0105,climatology,block,105,P3,T,online_causal,4-7,3,4,7,4,0.8250002861022949,0.8261358476007576,0.8250002861022949,0.0
BLK1-P3-T-D090-test-R0105,climatology,block,105,P3,T,online_causal,8-30,4,8,30,23,1.4173914038616677,1.4336788843206907,1.4173914038616677,0.0
BLK1-P3-T-D090-test-R0105,climatology,block,105,P3,T,online_causal,31-90,5,31,90,60,1.6899999459584554,1.7730857655816337,1.6899999459584554,0.0
BLK1-P3-T-D090-test-R0105,persistence,block,105,P3,T,online_causal,1,1,1,1,1,0.0,0.0,0.10000038146972656,1.0
BLK1-P3-T-D090-test-R0105,persistence,block,105,P3,T,online_causal,2-3,2,2,3,2,0.10000038146972656,0.14142189571697045,0.3249998092651367,0.6923063379765073
BLK1-P3-T-D090-test-R0105,persistence,block,105,P3,T,online_causal,4-7,3,4,7,4,0.09999942779541016,0.12247378633637862,0.8250002861022949,0.8787886144041763
BLK1-P3-T-D090-test-R0105,persistence,block,105,P3,T,online_causal,8-30,4,8,30,23,1.1391311313795007,1.3947111335563138,1.4173914038616677,0.19631858336663388
BLK1-P3-T-D090-test-R0105,persistence,block,105,P3,T,online_causal,31-90,5,31,90,60,5.091667493184407,5.177339253578897,1.6899999459584554,-2.012821098225984
BLK1-P3-T-D090-test-R0105,causal_gru,block,105,P3,T,online_causal,1,1,1,1,1,1.5512809753417969,1.5512809753417969,0.10000038146972656,-14.51275057697076
BLK1-P3-T-D090-test-R0105,causal_gru,block,105,P3,T,online_causal,2-3,2,2,3,2,1.489755630493164,1.5331821751067267,0.3249998092651367,-3.5838661686038495
BLK1-P3-T-D090-test-R0105,causal_gru,block,105,P3,T,online_causal,4-7,3,4,7,4,0.9060449600219727,0.9970671408818569,0.8250002861022949,-0.09823593432018352
BLK1-P3-T-D090-test-R0105,causal_gru,block,105,P3,T,online_causal,8-30,4,8,30,23,1.3343514152195142,1.574576293946516,1.4173914038616677,0.058586490940972236
BLK1-P3-T-D090-test-R0105,causal_gru,block,105,P3,T,online_causal,31-90,5,31,90,60,3.2703453381856282,3.450677751307309,1.6899999459584554,-0.9351156466048915
BLK1-P3-T-D090-test-R0106,climatology,block,106,P3,T,online_causal,1,1,1,1,1,0.3000011444091797,0.3000011444091797,0.3000011444091797,0.0
BLK1-P3-T-D090-test-R0106,climatology,block,106,P3,T,online_causal,2-3,2,2,3,2,0.19999980926513672,0.28284244273478854,0.19999980926513672,0.0
BLK1-P3-T-D090-test-R0106,climatology,block,106,P3,T,online_causal,4-7,3,4,7,4,0.07499885559082031,0.10606439873899931,0.07499885559082031,0.0
BLK1-P3-T-D090-test-R0106,climatology,block,106,P3,T,online_causal,8-30,4,8,30,23,0.32391340836234717,0.41323274008227,0.32391340836234717,0.0
BLK1-P3-T-D090-test-R0106,climatology,block,106,P3,T,online_causal,31-90,5,31,90,60,0.7075000445048014,0.851395802832309,0.7075000445048014,0.0
BLK1-P3-T-D090-test-R0106,persistence,block,106,P3,T,online_causal,1,1,1,1,1,0.0,0.0,0.3000011444091797,1.0
BLK1-P3-T-D090-test-R0106,persistence,block,106,P3,T,online_causal,2-3,2,2,3,2,0.09999942779541016,0.09999942779995766,0.19999980926513672,0.5000023841880648
BLK1-P3-T-D090-test-R0106,persistence,block,106,P3,T,online_causal,4-7,3,4,7,4,0.09999942779541016,0.09999942779995766,0.07499885559082031,-0.33334604918491384
BLK1-P3-T-D090-test-R0106,persistence,block,106,P3,T,online_causal,8-30,4,8,30,23,0.7565224688986073,0.8283043688577002,0.32391340836234717,-1.3355700917830489
BLK1-P3-T-D090-test-R0106,persistence,block,106,P3,T,online_causal,31-90,5,31,90,60,0.9833341280619303,1.091177381012792,0.7075000445048014,-0.38987147166922465
BLK1-P3-T-D090-test-R0106,causal_gru,block,106,P3,T,online_causal,1,1,1,1,1,1.5404300689697266,1.5404300689697266,0.3000011444091797,-4.134747309059236
BLK1-P3-T-D090-test-R0106,causal_gru,block,106,P3,T,online_causal,2-3,2,2,3,2,0.8279867172241211,0.8780211621782037,0.19999980926513672,-3.139937534272703
BLK1-P3-T-D090-test-R0106,causal_gru,block,106,P3,T,online_causal,4-7,3,4,7,4,1.0587401390075684,1.1508671710511778,0.07499885559082031,-13.116750591287099
BLK1-P3-T-D090-test-R0106,causal_gru,block,106,P3,T,online_causal,8-30,4,8,30,23,1.8114822221838909,1.8957771467518993,0.32391340836234717,-4.592489151166809
BLK1-P3-T-D090-test-R0106,causal_gru,block,106,P3,T,online_causal,31-90,5,31,90,60,2.925126298268636,2.9635196170028903,0.7075000445048014,-3.1344538717534807
BLK1-P3-T-D090-test-R0107,climatology,block,107,P3,T,online_causal,1,1,1,1,1,1.5,1.5,1.5,0.0
BLK1-P3-T-D090-test-R0107,climatology,block,107,P3,T,online_causal,2-3,2,2,3,2,1.5,1.5,1.5,0.0
BLK1-P3-T-D090-test-R0107,climatology,block,107,P3,T,online_causal,4-7,3,4,7,4,1.4625003337860107,1.4656486655727259,1.4625003337860107,0.0
BLK1-P3-T-D090-test-R0107,climatology,block,107,P3,T,online_causal,8-30,4,8,30,23,0.7804344840671705,0.8831141532960258,0.7804344840671705,0.0
BLK1-P3-T-D090-test-R0107,climatology,block,107,P3,T,online_causal,31-90,5,31,90,60,0.5916666030883789,0.7281253409764673,0.5916666030883789,0.0
BLK1-P3-T-D090-test-R0107,persistence,block,107,P3,T,online_causal,1,1,1,1,1,0.19999980926513672,0.19999980926513672,1.5,0.8666667938232422
BLK1-P3-T-D090-test-R0107,persistence,block,107,P3,T,online_causal,2-3,2,2,3,2,0.14999961853027344,0.158113581430408,1.5,0.900000254313151
BLK1-P3-T-D090-test-R0107,persistence,block,107,P3,T,online_causal,4-7,3,4,7,4,0.1249997615814209,0.14999977747616125,1.4625003337860107,0.9145300970579399
BLK1-P3-T-D090-test-R0107,persistence,block,107,P3,T,online_causal,8-30,4,8,30,23,1.3043481163356616,1.4841190414599534,0.7804344840671705,-0.6713102034371392
BLK1-P3-T-D090-test-R0107,persistence,block,107,P3,T,online_causal,31-90,5,31,90,60,4.593333466847738,4.804858786406343,0.5916666030883789,-6.76338134157222
BLK1-P3-T-D090-test-R0107,causal_gru,block,107,P3,T,online_causal,1,1,1,1,1,0.2824735641479492,0.2824735641479492,1.5,0.8116842905680338
BLK1-P3-T-D090-test-R0107,causal_gru,block,107,P3,T,online_causal,2-3,2,2,3,2,1.0076074600219727,1.0150908025473047,1.5,0.32826169331868493
BLK1-P3-T-D090-test-R0107,causal_gru,block,107,P3,T,online_causal,4-7,3,4,7,4,1.0370190143585205,1.0504511193098693,1.4625003337860107,0.29092733150086625
BLK1-P3-T-D090-test-R0107,causal_gru,block,107,P3,T,online_causal,8-30,4,8,30,23,1.273638103319251,1.5429305187496885,0.7804344840671705,-0.6319603109818905
BLK1-P3-T-D090-test-R0107,causal_gru,block,107,P3,T,online_causal,31-90,5,31,90,60,2.5531287511189777,3.0071843632167035,0.5916666030883789,-3.3151476486794538
BLK1-P3-T-D090-test-R0108,climatology,block,108,P3,T,online_causal,1,1,1,1,1,3.1999998092651367,3.1999998092651367,3.1999998092651367,0.0
BLK1-P3-T-D090-test-R0108,climatology,block,108,P3,T,online_causal,2-3,2,2,3,2,3.049999713897705,3.050409517780512,3.049999713897705,0.0
BLK1-P3-T-D090-test-R0108,climatology,block,108,P3,T,online_causal,4-7,3,4,7,4,3.0,3.000208327689389,3.0,0.0
BLK1-P3-T-D090-test-R0108,climatology,block,108,P3,T,online_causal,8-30,4,8,30,23,2.382608703944994,2.4055642120993617,2.382608703944994,0.0
BLK1-P3-T-D090-test-R0108,climatology,block,108,P3,T,online_causal,31-90,5,31,90,60,0.8591666221618652,1.0014364459003091,0.8591666221618652,0.0
BLK1-P3-T-D090-test-R0108,persistence,block,108,P3,T,online_causal,1,1,1,1,1,0.0,0.0,3.1999998092651367,1.0
BLK1-P3-T-D090-test-R0108,persistence,block,108,P3,T,online_causal,2-3,2,2,3,2,0.15000009536743164,0.15811388300870657,3.049999713897705,0.9508196362498208
BLK1-P3-T-D090-test-R0108,persistence,block,108,P3,T,online_causal,4-7,3,4,7,4,0.25,0.2549510130858921,3.0,0.9166666666666666
BLK1-P3-T-D090-test-R0108,persistence,block,108,P3,T,online_causal,8-30,4,8,30,23,0.6956522153771442,0.7186945158630462,2.382608703944994,0.7080291806936989
BLK1-P3-T-D090-test-R0108,persistence,block,108,P3,T,online_causal,31-90,5,31,90,60,0.6416668256123861,0.7772817595284122,0.8591666221618652,0.253152055653883
BLK1-P3-T-D090-test-R0108,causal_gru,block,108,P3,T,online_causal,1,1,1,1,1,2.616868019104004,2.616868019104004,3.1999998092651367,0.18222869528703067
BLK1-P3-T-D090-test-R0108,causal_gru,block,108,P3,T,online_causal,2-3,2,2,3,2,2.5323662757873535,2.535061753042532,3.049999713897705,0.16971589726769154
BLK1-P3-T-D090-test-R0108,causal_gru,block,108,P3,T,online_causal,4-7,3,4,7,4,2.2232136726379395,2.238874236581306,3.0,0.2589287757873535
BLK1-P3-T-D090-test-R0108,causal_gru,block,108,P3,T,online_causal,8-30,4,8,30,23,1.3019548499065896,1.6591366848469253,2.382608703944994,0.4535590977440469
BLK1-P3-T-D090-test-R0108,causal_gru,block,108,P3,T,online_causal,31-90,5,31,90,60,3.6849979559580484,3.6977962722443793,0.8591666221618652,-3.2890376102899888
BLK1-P3-T-D090-test-R0109,climatology,block,109,P3,T,online_causal,1,1,1,1,1,0.05000114440917969,0.05000114440917969,0.05000114440917969,0.0
BLK1-P3-T-D090-test-R0109,climatology,block,109,P3,T,online_causal,2-3,2,2,3,2,0.0,0.0,0.0,0.0
BLK1-P3-T-D090-test-R0109,climatology,block,109,P3,T,online_causal,4-7,3,4,7,4,0.1374988555908203,0.16007685485026127,0.1374988555908203,0.0
BLK1-P3-T-D090-test-R0109,climatology,block,109,P3,T,online_causal,8-30,4,8,30,23,0.3847834545633067,0.43850119762435913,0.3847834545633067,0.0
BLK1-P3-T-D090-test-R0109,climatology,block,109,P3,T,online_causal,31-90,5,31,90,60,0.7474998474121094,0.8729020400786964,0.7474998474121094,0.0
BLK1-P3-T-D090-test-R0109,persistence,block,109,P3,T,online_causal,1,1,1,1,1,0.0,0.0,0.05000114440917969,1.0
BLK1-P3-T-D090-test-R0109,persistence,block,109,P3,T,online_causal,2-3,2,2,3,2,0.20000076293945312,0.20000076293945312,0.0,0.0
BLK1-P3-T-D090-test-R0109,persistence,block,109,P3,T,online_causal,4-7,3,4,7,4,0.34999990463256836,0.3605549159453578,0.1374988555908203,-1.5454750378004967
BLK1-P3-T-D090-test-R0109,persistence,block,109,P3,T,online_causal,8-30,4,8,30,23,0.7869570358939793,0.814275326620768,0.3847834545633067,-1.0451945803831455
BLK1-P3-T-D090-test-R0109,persistence,block,109,P3,T,online_causal,31-90,5,31,90,60,1.0850004196166991,1.2782152482608857,0.7474998474121094,-0.45150587437982437
BLK1-P3-T-D090-test-R0109,causal_gru,block,109,P3,T,online_causal,1,1,1,1,1,0.8599758148193359,0.8599758148193359,0.05000114440917969,-16.19912263971009
BLK1-P3-T-D090-test-R0109,causal_gru,block,109,P3,T,online_causal,2-3,2,2,3,2,0.6702032089233398,0.6850187088463711,0.0,0.0
BLK1-P3-T-D090-test-R0109,causal_gru,block,109,P3,T,online_causal,4-7,3,4,7,4,0.5522804260253906,0.570150946121131,0.1374988555908203,-3.016618346765803
BLK1-P3-T-D090-test-R0109,causal_gru,block,109,P3,T,online_causal,8-30,4,8,30,23,1.628240502398947,1.7999792724556805,0.3847834545633067,-3.2315761841861104
BLK1-P3-T-D090-test-R0109,causal_gru,block,109,P3,T,online_causal,31-90,5,31,90,60,2.685341389973958,2.7575737087090184,0.7474998474121094,-2.592430686468734
BLK1-P3-T-D090-test-R0110,climatology,block,110,P3,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,0.10000038146972656,0.0
BLK1-P3-T-D090-test-R0110,climatology,block,110,P3,T,online_causal,2-3,2,2,3,2,0.34999942779541016,0.3535528511137157,0.34999942779541016,0.0
BLK1-P3-T-D090-test-R0110,climatology,block,110,P3,T,online_causal,4-7,3,4,7,4,0.6499996185302734,0.659544849667127,0.6499996185302734,0.0
BLK1-P3-T-D090-test-R0110,climatology,block,110,P3,T,online_causal,8-30,4,8,30,23,1.1804346001666526,1.2322211603594888,1.1804346001666526,0.0
BLK1-P3-T-D090-test-R0110,climatology,block,110,P3,T,online_causal,31-90,5,31,90,60,1.521666653951009,1.9491237023675525,1.521666653951009,0.0
BLK1-P3-T-D090-test-R0110,persistence,block,110,P3,T,online_causal,1,1,1,1,1,0.0,0.0,0.10000038146972656,1.0
BLK1-P3-T-D090-test-R0110,persistence,block,110,P3,T,online_causal,2-3,2,2,3,2,0.05000019073486328,0.07071094785848522,0.34999942779541016,0.8571420786319384
BLK1-P3-T-D090-test-R0110,persistence,block,110,P3,T,online_causal,4-7,3,4,7,4,0.05000019073486328,0.07071094785848522,0.6499996185302734,0.9230765844941269
BLK1-P3-T-D090-test-R0110,persistence,block,110,P3,T,online_causal,8-30,4,8,30,23,0.31304359436035156,0.3912076836211244,1.1804346001666526,0.7348064904941313
BLK1-P3-T-D090-test-R0110,persistence,block,110,P3,T,online_causal,31-90,5,31,90,60,3.1616662979125976,3.355368496043732,1.521666653951009,-1.077765382913089
BLK1-P3-T-D090-test-R0110,causal_gru,block,110,P3,T,online_causal,1,1,1,1,1,0.43143272399902344,0.43143272399902344,0.10000038146972656,-3.3143107822006908
BLK1-P3-T-D090-test-R0110,causal_gru,block,110,P3,T,online_causal,2-3,2,2,3,2,0.17479705810546875,0.19609371382163956,0.34999942779541016,0.5005790174958651
BLK1-P3-T-D090-test-R0110,causal_gru,block,110,P3,T,online_causal,4-7,3,4,7,4,0.46651458740234375,0.49184249545416087,0.6499996185302734,0.2822848289400711
BLK1-P3-T-D090-test-R0110,causal_gru,block,110,P3,T,online_causal,8-30,4,8,30,23,1.8070692808731743,1.9516013510548704,1.1804346001666526,-0.5308508244489394
BLK1-P3-T-D090-test-R0110,causal_gru,block,110,P3,T,online_causal,31-90,5,31,90,60,0.9084332466125489,1.0578865710491956,1.521666653951009,0.40300114729214775
BLK1-P3-T-D090-test-R0111,climatology,block,111,P3,T,online_causal,1,1,1,1,1,2.3999996185302734,2.3999996185302734,2.3999996185302734,0.0
BLK1-P3-T-D090-test-R0111,climatology,block,111,P3,T,online_causal,2-3,2,2,3,2,2.34999942779541,2.3505312866907935,2.34999942779541,0.0
BLK1-P3-T-D090-test-R0111,climatology,block,111,P3,T,online_causal,4-7,3,4,7,4,2.0874991416931152,2.095380967719301,2.0874991416931152,0.0
BLK1-P3-T-D090-test-R0111,climatology,block,111,P3,T,online_causal,8-30,4,8,30,23,1.295652140741763,1.3453623128639347,1.295652140741763,0.0
BLK1-P3-T-D090-test-R0111,climatology,block,111,P3,T,online_causal,31-90,5,31,90,60,0.5074997901916504,0.706605675183134,0.5074997901916504,0.0
BLK1-P3-T-D090-test-R0111,persistence,block,111,P3,T,online_causal,1,1,1,1,1,0.09999942779541016,0.09999942779541016,2.3999996185302734,0.958333565129211
BLK1-P3-T-D090-test-R0111,persistence,block,111,P3,T,online_causal,2-3,2,2,3,2,0.14999961853027344,0.158113581430408,2.34999942779541,0.9361703595515376
BLK1-P3-T-D090-test-R0111,persistence,block,111,P3,T,online_causal,4-7,3,4,7,4,0.47499990463256836,0.5220153071764929,2.0874991416931152,0.7724550419468396
BLK1-P3-T-D090-test-R0111,persistence,block,111,P3,T,online_causal,8-30,4,8,30,23,2.073912869329038,2.22739836403472,1.295652140741763,-0.6006710475094956
BLK1-P3-T-D090-test-R0111,persistence,block,111,P3,T,online_causal,31-90,5,31,90,60,5.554999796549479,5.676368968215084,0.5074997901916504,-9.94581693216407
BLK1-P3-T-D090-test-R0111,causal_gru,block,111,P3,T,online_causal,1,1,1,1,1,1.4737014770507812,1.4737014770507812,2.3999996185302734,0.38595762029610003
BLK1-P3-T-D090-test-R0111,causal_gru,block,111,P3,T,online_causal,2-3,2,2,3,2,1.6497697830200195,1.652938227254825,2.34999942779541,0.297970134159689
BLK1-P3-T-D090-test-R0111,causal_gru,block,111,P3,T,online_causal,4-7,3,4,7,4,1.9618945121765137,1.967709654204341,2.0874991416931152,0.06016990714292081
BLK1-P3-T-D090-test-R0111,causal_gru,block,111,P3,T,online_causal,8-30,4,8,30,23,0.949533047883407,1.1623546781790208,1.295652140741763,0.2671389040118455
BLK1-P3-T-D090-test-R0111,causal_gru,block,111,P3,T,online_causal,31-90,5,31,90,60,3.0431514422098798,3.3943457988686236,0.5074997901916504,-4.996360000583794
BLK1-P3-T-D090-test-R0112,climatology,block,112,P3,T,online_causal,1,1,1,1,1,0.4500007629394531,0.4500007629394531,0.4500007629394531,0.0
BLK1-P3-T-D090-test-R0112,climatology,block,112,P3,T,online_causal,2-3,2,2,3,2,0.6500005722045898,0.6519208256681305,0.6500005722045898,0.0
BLK1-P3-T-D090-test-R0112,climatology,block,112,P3,T,online_causal,4-7,3,4,7,4,0.6125006675720215,0.6169488450277989,0.6125006675720215,0.0
BLK1-P3-T-D090-test-R0112,climatology,block,112,P3,T,online_causal,8-30,4,8,30,23,0.38478312285050104,0.4559990725076549,0.38478312285050104,0.0
BLK1-P3-T-D090-test-R0112,climatology,block,112,P3,T,online_causal,31-90,5,31,90,60,0.6641665458679199,0.8244946926361101,0.6641665458679199,0.0
BLK1-P3-T-D090-test-R0112,persistence,block,112,P3,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,0.4500007629394531,0.7777773068282965
BLK1-P3-T-D090-test-R0112,persistence,block,112,P3,T,online_causal,2-3,2,2,3,2,0.15000057220458984,0.15811448616501614,0.6500005722045898,0.7692300920661703
BLK1-P3-T-D090-test-R0112,persistence,block,112,P3,T,online_causal,4-7,3,4,7,4,0.10000038146972656,0.1224749543422501,0.6125006675720215,0.836734249015381
BLK1-P3-T-D090-test-R0112,persistence,block,112,P3,T,online_causal,8-30,4,8,30,23,0.908695303875467,0.9679648107754265,0.38478312285050104,-1.361577860130109
BLK1-P3-T-D090-test-R0112,persistence,block,112,P3,T,online_causal,31-90,5,31,90,60,1.394999663035075,1.5902302666036485,0.6641665458679199,-1.100376286210135
BLK1-P3-T-D090-test-R0112,causal_gru,block,112,P3,T,online_causal,1,1,1,1,1,0.6948604583740234,0.6948604583740234,0.4500007629394531,-0.5441317339888949
BLK1-P3-T-D090-test-R0112,causal_gru,block,112,P3,T,online_causal,2-3,2,2,3,2,0.8554878234863281,0.858916390278478,0.6500005722045898,-0.3161339544437516
BLK1-P3-T-D090-test-R0112,causal_gru,block,112,P3,T,online_causal,4-7,3,4,7,4,1.2070918083190918,1.2161657136446493,0.6125006675720215,-0.9707599880732452
BLK1-P3-T-D090-test-R0112,causal_gru,block,112,P3,T,online_causal,8-30,4,8,30,23,1.5905208587646484,1.7423924870847685,0.38478312285050104,-3.133551510736634
BLK1-P3-T-D090-test-R0112,causal_gru,block,112,P3,T,online_causal,31-90,5,31,90,60,3.0917974789937337,3.166514108247295,0.6641665458679199,-3.6551538890797834
BLK1-P3-T-D090-test-R0113,climatology,block,113,P3,T,online_causal,1,1,1,1,1,1.0999984741210938,1.0999984741210938,1.0999984741210938,0.0
BLK1-P3-T-D090-test-R0113,climatology,block,113,P3,T,online_causal,2-3,2,2,3,2,1.3500003814697266,1.3509260321759422,1.3500003814697266,0.0
BLK1-P3-T-D090-test-R0113,climatology,block,113,P3,T,online_causal,4-7,3,4,7,4,1.4750003814697266,1.479020300415823,1.4750003814697266,0.0
BLK1-P3-T-D090-test-R0113,climatology,block,113,P3,T,online_causal,8-30,4,8,30,23,1.2434782774552056,1.3027563100732307,1.2434782774552056,0.0
BLK1-P3-T-D090-test-R0113,climatology,block,113,P3,T,online_causal,31-90,5,31,90,60,1.8783332506815593,1.9172462037790856,1.8783332506815593,0.0
BLK1-P3-T-D090-test-R0113,persistence,block,113,P3,T,online_causal,1,1,1,1,1,0.0,0.0,1.0999984741210938,1.0
BLK1-P3-T-D090-test-R0113,persistence,block,113,P3,T,online_causal,2-3,2,2,3,2,0.049999237060546875,0.07070959915933288,1.3500003814697266,0.9629635385686978
BLK1-P3-T-D090-test-R0113,persistence,block,113,P3,T,online_causal,4-7,3,4,7,4,0.2499990463256836,0.26457433810617276,1.4750003814697266,0.83050916496945
BLK1-P3-T-D090-test-R0113,persistence,block,113,P3,T,online_causal,8-30,4,8,30,23,2.0956514192664106,2.369185632066209,1.2434782774552056,-0.685314055952138
BLK1-P3-T-D090-test-R0113,persistence,block,113,P3,T,online_causal,31-90,5,31,90,60,5.208332633972168,5.2630307569176376,1.8783332506815593,-1.7728480194248317
BLK1-P3-T-D090-test-R0113,causal_gru,block,113,P3,T,online_causal,1,1,1,1,1,2.9338817596435547,2.9338817596435547,1.0999984741210938,-1.667168935836703
