catalog_schema_version,pair_id,anchor_id,event_id,control_id,station_id,target,event_type,season,episode_length,raw_episode_length,window_length,episode_component_count,raw_episode_start_index,raw_episode_end_index,raw_episode_start_date,raw_episode_end_date,window_start_index,window_end_index,window_center_index,window_start_date,window_end_date,window_center_date,event_start_index,event_end_index,event_center_index,event_start_date,event_end_date,event_center_date,event_peak_index,event_peak_date,event_peak_value,event_min_index,event_min_date,event_min_value,event_intensity,rising_phase_start_index,rising_phase_end_index,rising_phase_start_date,rising_phase_end_date,peak_phase_start_index,peak_phase_end_index,peak_phase_start_date,peak_phase_end_date,recession_phase_start_index,recession_phase_end_index,recession_phase_start_date,recession_phase_end_date,control_start_index,control_end_index,control_center_index,control_start_date,control_end_date,control_center_date,threshold,threshold_quantile,threshold_operator,threshold_reference_split,threshold_reference_scope,threshold_training_samples,minimum_training_samples,event_definition,minimum_duration_days,merge_gap_days,fixed_window_length,climatology_half_window_days,threshold_doy_half_window_days,event_climatology_value,control_context_days,event_window_eligible,event_left_context_available,event_right_context_available,analysis_eligible,analysis_exclusion_reason,episode_boundary_policy,control_match_year_distance,control_match_day_of_year_distance,control_reuse_policy,data_version,evaluation_split,source_split
event_catalog_v2,M7BPAIR-M7BEVENT201810142018101420181014C97452BBBDE0-M7BCONTROL201810142018101320181013BCFAD89DE36D-758D7F1717B2,M7BANCHOR-M7BEVENT201810142018101420181014C97452BBBDE0-M7BCONTROL201810142018101320181013BCFAD89DE36D-758D7F1717B2,M7BEVENT-20181014-20181014-20181014-C97452BBBDE0,M7BCONTROL-20181014-20181013-20181013-BCFAD89DE36D,S2,T,rapid_warming,SON,1,1,1,1,4669,4669,2018-10-14,2018-10-14,4669,4669,4669,2018-10-14,2018-10-14,2018-10-14,4669,4669,4669,2018-10-14,2018-10-14,2018-10-14,4669,2018-10-14,12.4,,,,0.50000000000000078,,,,,,,,,,,,,4668,4668,4668,2018-10-13,2018-10-13,2018-10-13,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20181219201812192018121944B2C3FE0846-M7BCONTROL20181219201812182018121835E77ACC28F3-51E723D85A2D,M7BANCHOR-M7BEVENT20181219201812192018121944B2C3FE0846-M7BCONTROL20181219201812182018121835E77ACC28F3-51E723D85A2D,M7BEVENT-20181219-20181219-20181219-44B2C3FE0846,M7BCONTROL-20181219-20181218-20181218-35E77ACC28F3,S2,T,rapid_warming,DJF,1,1,1,1,4735,4735,2018-12-19,2018-12-19,4735,4735,4735,2018-12-19,2018-12-19,2018-12-19,4735,4735,4735,2018-12-19,2018-12-19,2018-12-19,4735,2018-12-19,6.2999999999999998,,,,0.5,,,,,,,,,,,,,4734,4734,4734,2018-12-18,2018-12-18,2018-12-18,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201812292018122920181229891852D75283-M7BCONTROL20181229201812282018122818E3FE7E3F38-61921D7C408C,M7BANCHOR-M7BEVENT201812292018122920181229891852D75283-M7BCONTROL20181229201812282018122818E3FE7E3F38-61921D7C408C,M7BEVENT-20181229-20181229-20181229-891852D75283,M7BCONTROL-20181229-20181228-20181228-18E3FE7E3F38,S2,T,rapid_warming,DJF,1,1,1,1,4745,4745,2018-12-29,2018-12-29,4745,4745,4745,2018-12-29,2018-12-29,2018-12-29,4745,4745,4745,2018-12-29,2018-12-29,2018-12-29,4745,2018-12-29,5,,,,0,,,,,,,,,,,,,4744,4744,4744,2018-12-28,2018-12-28,2018-12-28,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201901082019010820190108862526941DA2-M7BCONTROL2019010820190107201901074BC28FC1E600-93E082B2BE31,M7BANCHOR-M7BEVENT201901082019010820190108862526941DA2-M7BCONTROL2019010820190107201901074BC28FC1E600-93E082B2BE31,M7BEVENT-20190108-20190108-20190108-862526941DA2,M7BCONTROL-20190108-20190107-20190107-4BC28FC1E600,S2,T,rapid_warming,DJF,1,1,1,1,4755,4755,2019-01-08,2019-01-08,4755,4755,4755,2019-01-08,2019-01-08,2019-01-08,4755,4755,4755,2019-01-08,2019-01-08,2019-01-08,4755,2019-01-08,6,,,,1.7000000000000002,,,,,,,,,,,,,4754,4754,4754,2019-01-07,2019-01-07,2019-01-07,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201901102019011020190110DB171D61AD74-M7BCONTROL201901102019010920190109CBC1384D0C94-5D0504E8E5FD,M7BANCHOR-M7BEVENT201901102019011020190110DB171D61AD74-M7BCONTROL201901102019010920190109CBC1384D0C94-5D0504E8E5FD,M7BEVENT-20190110-20190110-20190110-DB171D61AD74,M7BCONTROL-20190110-20190109-20190109-CBC1384D0C94,S2,T,rapid_warming,DJF,1,1,1,1,4757,4757,2019-01-10,2019-01-10,4757,4757,4757,2019-01-10,2019-01-10,2019-01-10,4757,4757,4757,2019-01-10,2019-01-10,2019-01-10,4757,2019-01-10,6,,,,0.39999999999999947,,,,,,,,,,,,,4756,4756,4756,2019-01-09,2019-01-09,2019-01-09,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201901252019012520190125B3E1E6C994EB-M7BCONTROL201901252019012420190124B6FE13F48A94-678DF2486E64,M7BANCHOR-M7BEVENT201901252019012520190125B3E1E6C994EB-M7BCONTROL201901252019012420190124B6FE13F48A94-678DF2486E64,M7BEVENT-20190125-20190125-20190125-B3E1E6C994EB,M7BCONTROL-20190125-20190124-20190124-B6FE13F48A94,S2,T,rapid_warming,DJF,1,1,1,1,4772,4772,2019-01-25,2019-01-25,4772,4772,4772,2019-01-25,2019-01-25,2019-01-25,4772,4772,4772,2019-01-25,2019-01-25,2019-01-25,4772,2019-01-25,4.9000000000000004,,,,0,,,,,,,,,,,,,4771,4771,4771,2019-01-24,2019-01-24,2019-01-24,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190130201901272019013049495C068530-M7BCONTROL201901302019013120190203501B74B1F309-C0DB56288856,M7BANCHOR-M7BEVENT20190130201901272019013049495C068530-M7BCONTROL201901302019013120190203501B74B1F309-C0DB56288856,M7BEVENT-20190130-20190127-20190130-49495C068530,M7BCONTROL-20190130-20190131-20190203-501B74B1F309,S2,T,rapid_warming,DJF,4,4,4,1,4774,4777,2019-01-27,2019-01-30,4774,4777,4775,2019-01-27,2019-01-30,2019-01-28,4774,4777,4775,2019-01-27,2019-01-30,2019-01-28,4777,2019-01-30,7.2000000000000002,,,,0.79999999999999982,,,,,,,,,,,,,4778,4781,4779,2019-01-31,2019-02-03,2019-02-01,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,4,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190206201902062019020655EEAB67A860-M7BCONTROL201902062019020520190205180211E34F74-C294588375B6,M7BANCHOR-M7BEVENT20190206201902062019020655EEAB67A860-M7BCONTROL201902062019020520190205180211E34F74-C294588375B6,M7BEVENT-20190206-20190206-20190206-55EEAB67A860,M7BCONTROL-20190206-20190205-20190205-180211E34F74,S2,T,rapid_warming,DJF,1,1,1,1,4784,4784,2019-02-06,2019-02-06,4784,4784,4784,2019-02-06,2019-02-06,2019-02-06,4784,4784,4784,2019-02-06,2019-02-06,2019-02-06,4784,2019-02-06,5.5,,,,0,,,,,,,,,,,,,4783,4783,4783,2019-02-05,2019-02-05,2019-02-05,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190211201902082019021106980613C810-M7BCONTROL201902112019020220190205D83C62F61B43-D1FCF0CE7E59,M7BANCHOR-M7BEVENT20190211201902082019021106980613C810-M7BCONTROL201902112019020220190205D83C62F61B43-D1FCF0CE7E59,M7BEVENT-20190211-20190208-20190211-06980613C810,M7BCONTROL-20190211-20190202-20190205-D83C62F61B43,S2,T,rapid_warming,DJF,4,4,4,1,4786,4789,2019-02-08,2019-02-11,4786,4789,4787,2019-02-08,2019-02-11,2019-02-09,4786,4789,4787,2019-02-08,2019-02-11,2019-02-09,4789,2019-02-11,7,,,,0.39999999999999947,,,,,,,,,,,,,4780,4783,4781,2019-02-02,2019-02-05,2019-02-03,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,6,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201902132019021320190213AC41896B030D-M7BCONTROL2019021320190212201902129DEEB9E769CB-52B246F611DA,M7BANCHOR-M7BEVENT201902132019021320190213AC41896B030D-M7BCONTROL2019021320190212201902129DEEB9E769CB-52B246F611DA,M7BEVENT-20190213-20190213-20190213-AC41896B030D,M7BCONTROL-20190213-20190212-20190212-9DEEB9E769CB,S2,T,rapid_warming,DJF,1,1,1,1,4791,4791,2019-02-13,2019-02-13,4791,4791,4791,2019-02-13,2019-02-13,2019-02-13,4791,4791,4791,2019-02-13,2019-02-13,2019-02-13,4791,2019-02-13,6.9000000000000004,,,,0.10000000000000053,,,,,,,,,,,,,4790,4790,4790,2019-02-12,2019-02-12,2019-02-12,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201902162019021520190216F3383AA8D6F5-M7BCONTROL201902162019021720190218F0AAAC587220-6627E06B2557,M7BANCHOR-M7BEVENT201902162019021520190216F3383AA8D6F5-M7BCONTROL201902162019021720190218F0AAAC587220-6627E06B2557,M7BEVENT-20190216-20190215-20190216-F3383AA8D6F5,M7BCONTROL-20190216-20190217-20190218-F0AAAC587220,S2,T,rapid_warming,DJF,2,2,2,1,4793,4794,2019-02-15,2019-02-16,4793,4794,4793,2019-02-15,2019-02-16,2019-02-15,4793,4794,4793,2019-02-15,2019-02-16,2019-02-15,4793,2019-02-15,7.2000000000000002,,,,0,,,,,,,,,,,,,4795,4796,4795,2019-02-17,2019-02-18,2019-02-17,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201902232019022320190223344DEBAB6B35-M7BCONTROL2019022320190222201902221516B89F273E-622C591B52BD,M7BANCHOR-M7BEVENT201902232019022320190223344DEBAB6B35-M7BCONTROL2019022320190222201902221516B89F273E-622C591B52BD,M7BEVENT-20190223-20190223-20190223-344DEBAB6B35,M7BCONTROL-20190223-20190222-20190222-1516B89F273E,S2,T,rapid_warming,DJF,1,1,1,1,4801,4801,2019-02-23,2019-02-23,4801,4801,4801,2019-02-23,2019-02-23,2019-02-23,4801,4801,4801,2019-02-23,2019-02-23,2019-02-23,4801,2019-02-23,8.3000000000000007,,,,0.20000000000000018,,,,,,,,,,,,,4800,4800,4800,2019-02-22,2019-02-22,2019-02-22,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190228201902282019022844500DD8C071-M7BCONTROL20190228201902272019022704892CAB9EB5-81D0CD650143,M7BANCHOR-M7BEVENT20190228201902282019022844500DD8C071-M7BCONTROL20190228201902272019022704892CAB9EB5-81D0CD650143,M7BEVENT-20190228-20190228-20190228-44500DD8C071,M7BCONTROL-20190228-20190227-20190227-04892CAB9EB5,S2,T,rapid_warming,DJF,1,1,1,1,4806,4806,2019-02-28,2019-02-28,4806,4806,4806,2019-02-28,2019-02-28,2019-02-28,4806,4806,4806,2019-02-28,2019-02-28,2019-02-28,4806,2019-02-28,8.3000000000000007,,,,8.8817841970012523e-16,,,,,,,,,,,,,4805,4805,4805,2019-02-27,2019-02-27,2019-02-27,0.20000000000000018,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019031520190315201903155C5E2872666B-M7BCONTROL2019031520190314201903146570F8761B64-A8D712E8E657,M7BANCHOR-M7BEVENT2019031520190315201903155C5E2872666B-M7BCONTROL2019031520190314201903146570F8761B64-A8D712E8E657,M7BEVENT-20190315-20190315-20190315-5C5E2872666B,M7BCONTROL-20190315-20190314-20190314-6570F8761B64,S2,T,rapid_warming,MAM,1,1,1,1,4821,4821,2019-03-15,2019-03-15,4821,4821,4821,2019-03-15,2019-03-15,2019-03-15,4821,4821,4821,2019-03-15,2019-03-15,2019-03-15,4821,2019-03-15,9.8000000000000007,,,,0.20000000000000107,,,,,,,,,,,,,4820,4820,4820,2019-03-14,2019-03-14,2019-03-14,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190317201903172019031795E043D5B4DB-M7BCONTROL20190317201903162019031600533FBAC505-71428C41739F,M7BANCHOR-M7BEVENT20190317201903172019031795E043D5B4DB-M7BCONTROL20190317201903162019031600533FBAC505-71428C41739F,M7BEVENT-20190317-20190317-20190317-95E043D5B4DB,M7BCONTROL-20190317-20190316-20190316-00533FBAC505,S2,T,rapid_warming,MAM,1,1,1,1,4823,4823,2019-03-17,2019-03-17,4823,4823,4823,2019-03-17,2019-03-17,2019-03-17,4823,4823,4823,2019-03-17,2019-03-17,2019-03-17,4823,2019-03-17,10.1,,,,0.099999999999999645,,,,,,,,,,,,,4822,4822,4822,2019-03-16,2019-03-16,2019-03-16,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201903312019033020190331ABA7F9F3A0FF-M7BCONTROL201903312019032820190329EAD093308E91-BA0EBA1BC978,M7BANCHOR-M7BEVENT201903312019033020190331ABA7F9F3A0FF-M7BCONTROL201903312019032820190329EAD093308E91-BA0EBA1BC978,M7BEVENT-20190331-20190330-20190331-ABA7F9F3A0FF,M7BCONTROL-20190331-20190328-20190329-EAD093308E91,S2,T,rapid_warming,MAM,2,2,2,1,4836,4837,2019-03-30,2019-03-31,4836,4837,4836,2019-03-30,2019-03-31,2019-03-30,4836,4837,4836,2019-03-30,2019-03-31,2019-03-30,4837,2019-03-31,11.300000000000001,,,,0.099999999999999645,,,,,,,,,,,,,4834,4835,4834,2019-03-28,2019-03-29,2019-03-28,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019041220190412201904120A694DBEA7D2-M7BCONTROL20190412201904112019041114B8E3FDC740-04F32FFA9E34,M7BANCHOR-M7BEVENT2019041220190412201904120A694DBEA7D2-M7BCONTROL20190412201904112019041114B8E3FDC740-04F32FFA9E34,M7BEVENT-20190412-20190412-20190412-0A694DBEA7D2,M7BCONTROL-20190412-20190411-20190411-14B8E3FDC740,S2,T,rapid_warming,MAM,1,1,1,1,4849,4849,2019-04-12,2019-04-12,4849,4849,4849,2019-04-12,2019-04-12,2019-04-12,4849,4849,4849,2019-04-12,2019-04-12,2019-04-12,4849,2019-04-12,12.6,,,,0,,,,,,,,,,,,,4848,4848,4848,2019-04-11,2019-04-11,2019-04-11,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019060820190608201906084D5F563FED6E-M7BCONTROL2019060820190607201906075E71EEE998BC-8AB2E202B0E9,M7BANCHOR-M7BEVENT2019060820190608201906084D5F563FED6E-M7BCONTROL2019060820190607201906075E71EEE998BC-8AB2E202B0E9,M7BEVENT-20190608-20190608-20190608-4D5F563FED6E,M7BCONTROL-20190608-20190607-20190607-5E71EEE998BC,S2,T,rapid_warming,JJA,1,1,1,1,4906,4906,2019-06-08,2019-06-08,4906,4906,4906,2019-06-08,2019-06-08,2019-06-08,4906,4906,4906,2019-06-08,2019-06-08,2019-06-08,4906,2019-06-08,16.899999999999999,,,,0.099999999999997868,,,,,,,,,,,,,4905,4905,4905,2019-06-07,2019-06-07,2019-06-07,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019071920190718201907197C2BC55ED9F2-M7BCONTROL2019071920190716201907172ADD511B5006-98FECD92688E,M7BANCHOR-M7BEVENT2019071920190718201907197C2BC55ED9F2-M7BCONTROL2019071920190716201907172ADD511B5006-98FECD92688E,M7BEVENT-20190719-20190718-20190719-7C2BC55ED9F2,M7BCONTROL-20190719-20190716-20190717-2ADD511B5006,S2,T,rapid_warming,JJA,2,2,2,1,4946,4947,2019-07-18,2019-07-19,4946,4947,4946,2019-07-18,2019-07-19,2019-07-18,4946,4947,4946,2019-07-18,2019-07-19,2019-07-18,4947,2019-07-19,17.300000000000001,,,,0.099999999999997868,,,,,,,,,,,,,4944,4945,4944,2019-07-16,2019-07-17,2019-07-16,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190807201908072019080781242624B5F3-M7BCONTROL20190807201908062019080616E30CCC67D1-98C44E06BD50,M7BANCHOR-M7BEVENT20190807201908072019080781242624B5F3-M7BCONTROL20190807201908062019080616E30CCC67D1-98C44E06BD50,M7BEVENT-20190807-20190807-20190807-81242624B5F3,M7BCONTROL-20190807-20190806-20190806-16E30CCC67D1,S2,T,rapid_warming,JJA,1,1,1,1,4966,4966,2019-08-07,2019-08-07,4966,4966,4966,2019-08-07,2019-08-07,2019-08-07,4966,4966,4966,2019-08-07,2019-08-07,2019-08-07,4966,2019-08-07,18,,,,0.099999999999997868,,,,,,,,,,,,,4965,4965,4965,2019-08-06,2019-08-06,2019-08-06,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190814201908142019081491F41AD30FA8-M7BCONTROL201908142019081320190813E915EC1E2188-DD9453D0B846,M7BANCHOR-M7BEVENT20190814201908142019081491F41AD30FA8-M7BCONTROL201908142019081320190813E915EC1E2188-DD9453D0B846,M7BEVENT-20190814-20190814-20190814-91F41AD30FA8,M7BCONTROL-20190814-20190813-20190813-E915EC1E2188,S2,T,rapid_warming,JJA,1,1,1,1,4973,4973,2019-08-14,2019-08-14,4973,4973,4973,2019-08-14,2019-08-14,2019-08-14,4973,4973,4973,2019-08-14,2019-08-14,2019-08-14,4973,2019-08-14,18,,,,0.19999999999999929,,,,,,,,,,,,,4972,4972,4972,2019-08-13,2019-08-13,2019-08-13,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019082020190820201908203ABB9166CF63-M7BCONTROL2019082020190819201908190F54450997E4-FD5EE1D51E69,M7BANCHOR-M7BEVENT2019082020190820201908203ABB9166CF63-M7BCONTROL2019082020190819201908190F54450997E4-FD5EE1D51E69,M7BEVENT-20190820-20190820-20190820-3ABB9166CF63,M7BCONTROL-20190820-20190819-20190819-0F54450997E4,S2,T,rapid_warming,JJA,1,1,1,1,4979,4979,2019-08-20,2019-08-20,4979,4979,4979,2019-08-20,2019-08-20,2019-08-20,4979,4979,4979,2019-08-20,2019-08-20,2019-08-20,4979,2019-08-20,18.100000000000001,,,,0,,,,,,,,,,,,,4978,4978,4978,2019-08-19,2019-08-19,2019-08-19,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201909082019090820190908896817BA0896-M7BCONTROL2019090820190907201909073A54336CF041-8D853951CFE0,M7BANCHOR-M7BEVENT201909082019090820190908896817BA0896-M7BCONTROL2019090820190907201909073A54336CF041-8D853951CFE0,M7BEVENT-20190908-20190908-20190908-896817BA0896,M7BCONTROL-20190908-20190907-20190907-3A54336CF041,S2,T,rapid_warming,SON,1,1,1,1,4998,4998,2019-09-08,2019-09-08,4998,4998,4998,2019-09-08,2019-09-08,2019-09-08,4998,4998,4998,2019-09-08,2019-09-08,2019-09-08,4998,2019-09-08,17.600000000000001,,,,2.581268532253489e-15,,,,,,,,,,,,,4997,4997,4997,2019-09-07,2019-09-07,2019-09-07,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019091220190912201909127404493681EA-M7BCONTROL2019091220190911201909117279115201B7-3F7905391BEF,M7BANCHOR-M7BEVENT2019091220190912201909127404493681EA-M7BCONTROL2019091220190911201909117279115201B7-3F7905391BEF,M7BEVENT-20190912-20190912-20190912-7404493681EA,M7BCONTROL-20190912-20190911-20190911-7279115201B7,S2,T,rapid_warming,SON,1,1,1,1,5002,5002,2019-09-12,2019-09-12,5002,5002,5002,2019-09-12,2019-09-12,2019-09-12,5002,5002,5002,2019-09-12,2019-09-12,2019-09-12,5002,2019-09-12,18,,,,0.19999999999999832,,,,,,,,,,,,,5001,5001,5001,2019-09-11,2019-09-11,2019-09-11,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
